ID,Nome,Detalhes,Ano de Matr¡cula,Lugar de Origem,X,Y
5115,"Sadbery, Christopher","of Wilts, pleb. Exeter Coll., matric. 28 June, 1616, aged 16; B.A. 10 May, 1620, M.A. 23 Jan., 1622-3; rector of Westonsuper-Mare 1632, and vicar of Congresbury, Somerset, 1662, canon of Wells 1667-8. See Foster's Index Eccl. [20]",1616,Wiltshire,404986.344596854,157221.624172623
5118,"Sadler, Thomas","of Wilts, arm. Christ Church, matric. 7 April, 1609, aged 16. [10]",1609,Wiltshire,404986.344596854,157221.624172623
5229,"Seaman, William","pleb. Balliol Coll., matric. 7 Feb., 1623-4, aged 17, B.A. same day, M.A. 6 July, 1626; rector of Upton Scudamore, Wilts, 1628. See Foster's Index Eccl. [35]",1623,Wiltshire,404986.344596854,157221.624172623
5251,"Selfe, George (Selphe)","of Wilts, pleb. Merton Coll., matric. 9 Nov., 1621, aged 16, B.A. 10 July, 1624; M.A. from Pembroke Coll. 17 April, 1627; vicar of Shipton - under - Wichwood, Oxon, 1641. See Foster's Index Eccl.",1621,Wiltshire,404986.344596854,157221.624172623
5295,"Sheate, Thomas","s. Thomas, of Chisleton, Wilts, pleb. Gloucester Hall, matric. 14 March, 1622-3, aged 18. [5]",1622,Wiltshire,404986.344596854,157221.624172623
5335,"Simpkins, Jeffery","s. William, of Cleverton, Wilts, pleb. Magdalen Hall, matric. 16 April, 1624, aged 18, B.A. 17 Feb., 1626-7 (as William); rector of All Cannings, Wilts, 1646, by the Westminster assembly. See Add. MSS. 15,670-1.",1624,Wiltshire,404986.344596854,157221.624172623
5352,"Skeat, John","of Wilts, pleb. Wadham Coll., matric. 21 Feb., 1616-17, aged 17, B.A. 28 Nov., 1620, M.A. 11 July, 1623.",1616,Wiltshire,404986.344596854,157221.624172623
5372,"Slatter, Thomas","of Wilts, pleb. Magdalen Coll., matric. 16 Nov., 1621, aged 16; B.A. from St. Edmund Hall 9 Feb., 1625-6, M.A. 8 Dec., 1629; rector of Curry Malet, Somerset, 1634-51. See Foster's Index Eccl.",1621,Wiltshire,404986.344596854,157221.624172623
5376,"Sloper, Simon","of Wilts, gent. Magdalen Hall, matric. 20 Oct., 1615, aged 18, B.A. 14 May, 1616, M.A. 27 Jan., 1618-19.",1615,Wiltshire,404986.344596854,157221.624172623
5391,"Smith, Francis (Smyth)","of Wilts, gent. Magdalen Hall, matric. 11 July, 1606, aged 15; B.A. from Brasenose Coll. 26 April, 1610, M.A. 23 June, 1613, B.Med. supd. 21 March, 1622-3, created D.Med. 1 Nov., 1642.",1606,Wiltshire,404986.344596854,157221.624172623
5423,"Smith, Richard","s. John, of Stanton, Wilts, pleb. Magdalen Hall, matric. 14 Feb., 1622-3, aged 17, B.A. 7 July, 1625, M.A. 13 May, 1628; vicar of Liddington, Wilts, 1635. See Foster's Index Eccl.",1622,Wiltshire,404986.344596854,157221.624172623
5427,"Smith, Robert","of Wilts, pleb. Magdalen Hall, matric. 1 Feb., 1621-2, aged 19, B.A. 22 Feb., 1624-5, M.A. 1 June, 1627; perhaps vicar of Wherwell, Hants, 1633, and father of John 1663. See Foster's Index Eccl.",1621,Wiltshire,404986.344596854,157221.624172623
5432,"Smithe, Thomas","of Wilts, arm. Queen's Coll., matric. 27 Jan., 1608-9, aged 15, B.A. 23 Oct., 1611; rector of Alton Berners, Wilts, 1614. See Foster's Index Eccl. [35]",1608,Wiltshire,404986.344596854,157221.624172623
5433,"Smithe, Thomas","of Wilts, pleb. Wadham Coll., matric. 6 Feb., 1617-18, aged 15, B.A. 26 Jan., 1623-4, chaplain and subdean 1624, M.A. 27 June, 1626. See Gardiner, 46.",1617,Wiltshire,404986.344596854,157221.624172623
5435,"Smith, Thomas","of Wilts, pleb. Magdalen Hall, matric. 26 June, 1621, aged 17.",1621,Wiltshire,404986.344596854,157221.624172623
5442,"Smith, William","of Wilts, gent. University Coll., matric. entry 7 July, 1615, aged 14, B.A. 14 July, 1619; perhaps M.A. from St. Edmund Hall 9 May, 1622. [25]",1615,Wiltshire,404986.344596854,157221.624172623
5471,"South, Thomas","of Wilts, gent. New Coll., matric. 16 Dec., 1603, aged 20.",1603,Wiltshire,404986.344596854,157221.624172623
5485,"Sparrow, Edward","of Wilts, pleb. St. Edmund Hall, matric. 3 April, 1612, aged 17. [16]",1612,Wiltshire,404986.344596854,157221.624172623
5486,"Sparrow, William","of Wilts, pleb. Merton Coll., matric. entry 18 Jan., 1604-5, aged 14.",1604,Wiltshire,404986.344596854,157221.624172623
5537,"Stanesby, Henry","of Wilts, gent. Magdalen Coll., matric. 1 March, 1604-5, aged 15.",1604,Wiltshire,404986.344596854,157221.624172623
5561,"Starkye, Thomas","of Wilts, pleb. Christ Church, matric. 14 Oct., 1608, aged 17.",1608,Wiltshire,404986.344596854,157221.624172623
5581,"Stephens, John (Steevens)","of Wilts, pleb. St. Mary Hall, matric. 6 May, 1608, aged 17, B.A. 17 Dec., 1611, perhaps M.A. 7 June, 1632, and rector of Goodmanstone, Dorset, 1617. See Foster's Index Ecclesiasticus.",1608,Wiltshire,404986.344596854,157221.624172623
5583,"Stephens, John (Stevens)","of Wilts, pleb. All Souls' Coll., matric. 2 Nov., 1621, aged 19, B.A. 18 Feb., 1625-6.",1621,Wiltshire,404986.344596854,157221.624172623
5612,"Stockman, John","of Sarum, arm. Brasenose Coll., matric. 17 Nov., 1609, aged 18; student of Middle Temple 1611, as son and heir of William, of Barford, Wilts, esq. See Foster's Inns of Court Reg. [5]",1609,Wiltshire,404986.344596854,157221.624172623
5613,"Stockman, William","of Sarum, arm. Brasenose Coll., matric. 24 Nov., 1609, aged 15; B.A. from All Souls' Coll. 17 Jan., 1613-14.",1609,Wiltshire,404986.344596854,157221.624172623
5643,"Strange, Anthony (Straunge)","of Wilts. Exeter Coll., matric. 5 Feb., 1612-13, aged 15, B.A. 13 June, 1616.",1612,Wiltshire,404986.344596854,157221.624172623
5644,"Straunge, Robert","of Wilts, arm. fil. max. Brasenose Coll., matric. 11 May, 1604, aged 17; student of Lincoln's Inn 1607; perhaps M.P. Cirencester 1614. See Foster's Inns of Court Reg.",1604,Wiltshire,404986.344596854,157221.624172623
5672,"Stronge, Peter","of Wilts, pleb. Broadgates Hall, matric. 16 Nov., 1621, aged 19.",1621,Wiltshire,404986.344596854,157221.624172623
5695,"Swaddon, Henry","s. Thomas, of Calne, Wilts, pleb. Magdalen Hall, matric. 16 April, 1624, aged 15, B.A. 2 June, 1627, M.A. 15 April, 1630; rector of Sutton Veney, Wilts, 1635, until sequestered in 1645. See Add. MSS. 15,670-1; & Foster's Index Eccl. [30]",1624,Wiltshire,404986.344596854,157221.624172623
5732,"Talbot, Robert","of Wilts, gent. Wadham Coll., matric. 8 May, 1618, aged 15; perhaps a student of Middle Temple 1620, as 2s. Sherington, of Salwarp, co. Worcester, esq.; brother of Henry 1642, Gilbert 1624, and Francis 1640.",1618,Wiltshire,404986.344596854,157221.624172623
5783,"Terry, Stephen","of Wilts, cler. fil. Trinity Coll., matric. 1607, aged 15.",1607,Wiltshire,404986.344596854,157221.624172623
5804,"Thomas, John","of Wilts, cler. fil. St. Edmund Hall, matric. 22 Oct., 1619, aged 20; perhaps fellow New Coll., B.A. 7 July, 1624, M.A. 7 May, 1628; died 16 August, 1635, buried in the college chapel. See Gutch, i. 221.",1619,Wiltshire,404986.344596854,157221.624172623
5846,"Thynne, John","of Wilts, eq. fil. Magdalen Coll., matric. 28 June, 1620, aged 16, B.A. 27 Feb., 1621-2 (s. Thomas), died s.p.; brother of James and Thomas 1620.",1620,Wiltshire,404986.344596854,157221.624172623
5898,"Toppe, John","of Wilts, gent. Hart Hall, matric. 11 Dec., 1612, aged 18, B.A. 22 June, 1615; bar.-at-law, Lincoln's Inn, 1623, as son and heir of John, of Stockton, Wilts, esq. See Foster's Judges and Barristers.",1612,Wiltshire,404986.344596854,157221.624172623
5902,"Tovy, Edward","of Wilts, pleb. Broadgates Hall, matric. 10 May, 1616, aged 18.",1616,Wiltshire,404986.344596854,157221.624172623
5932,"Trender, Martin","of Wilts, gent. Oriel Coll., matric. 27 Oct., 1615, aged 18.",1615,Wiltshire,404986.344596854,157221.624172623
5933,"Trender, Thomas","of Wilts, gent. Oriel Coll., matric. 27 Oct., 1615, aged 16.",1615,Wiltshire,404986.344596854,157221.624172623
5973,"Turner, John","of Wilts, pleb. Magdalen Hall, matric. 23 June, 1621, aged 17, B.A. 23 Oct., 1623, M.A. 15 June, 1626.",1621,Wiltshire,404986.344596854,157221.624172623
5989,"Tutt, Edward","of Wilts, eq. aur. fil. New Coll., matric. 11 Oct., 1616, aged 20, B.A. 17 May, 1620, M.A. 15 Jan., 1623-4; rector of Long Newnton, Wilts, 1635; brother of Alexander. See Foster's Index Eccl.",1616,Wiltshire,404986.344596854,157221.624172623
5990,"Tutt, Gilbert","of Wilts, pleb. Hart Hall, matric. 3 July, 1611, aged 15, B.A. 13 Oct., 1614, M.A. 8 July, 1619; vicar of Marston Magna, Somerset, 1632. See Foster's Index Eccl. [15]",1611,Wiltshire,404986.344596854,157221.624172623
5996,"Twigden, Francis","of Wilts, pleb. New Coll., matric. 10 Oct., 1617, aged 16, B.A. 5 Feb., 1620-1; vicar of Burham, Kent, 1629. See Foster's Index Ecclesiasticus.",1617,Wiltshire,404986.344596854,157221.624172623
6012,"Tyse, John","of Wilts, pleb. Exeter Coll., matric. 22 Feb., 1621-2, aged 19, B.A. 31 Jan., 1621-2, M.A. 10 June, 1624; rector of Orcheston St. George, Wilts, 1639. See Foster's Index Eccl.",1621,Wiltshire,404986.344596854,157221.624172623
6076,"Vilett, Nicholas (Vylett)","of Wilts, gent. St. John's Coll., matric. 13 Oct., 1615, aged 15, B.A. 12 May, 1619, M.A. 26 April, 1623, B.D. 12 May, 1630; incorporated at Cambridge 1633; vicar of West Alvington, Devon, 1635, rector of Islip, Oxon, 1639. See Foster's Index Eccl. [30]",1615,Wiltshire,404986.344596854,157221.624172623
6111,"Wall, George","of Wilts, cler. fil. Queen's Coll., matric. 26 Oct., 1604, aged 19; B.A. from St. John's Coll. 6 June, 1608. [21]",1604,Wiltshire,404986.344596854,157221.624172623
6113,"Wall, Humphrey","of Wilts, cler. fil. Queen's Coll., matric. entry 26 Oct., 1604, aged 13; B.A. from Gloucester Hall 10 June, 1608; vicar of Stapleford, Wilts, 1622. See Foster's Index Eccl. [25]",1604,Wiltshire,404986.344596854,157221.624172623
6114,"Wall, John","of Wilts, cler. fil. Queen's Coll., matric. 26 Oct., 1604, aged 17; B.A. from St. John's Coll. 6 June, 1608.",1604,Wiltshire,404986.344596854,157221.624172623
6119,"Wall, Richard","of Wilts, cler. fil. Queen's Coll., matric. 26 Oct., 1604, aged 16; B.A. from Gloucester Hall 10 June, 1608.",1604,Wiltshire,404986.344596854,157221.624172623
6127,"Wallis, William","of Wilts, gent. Magdalen Hall, matric. 8 March, 1604-5, aged 17; student of Middle Temple 1606, as 5s. Thomas, of Trowbridge, Wilts, gent., deceased. See Foster's Inns of Court Reg.",1604,Wiltshire,404986.344596854,157221.624172623
6171,"Warneford, Edmund","1s. Thomas, of Sevenhampton, Wilts, arm. Oriel Coll., matric. 18 Feb., 1624-5, aged 18; father of John 1653. [25]",1624,Wiltshire,404986.344596854,157221.624172623
6172,"Warneford, Launcelot","of Wilts, gent. St. Edmund Hall, matric. 13 March, 1606-7, aged 18; B.C.L. from New Coll. 30 June, 1614; of Stanbridge, Hants (3s. John); another, vicar of Christchurch, alias Trinity, co. Monmouth, 1639. See Foster's Index Eccl.",1606,Wiltshire,404986.344596854,157221.624172623
6183,"Warwicke, Arthur","s. Arthur, of Salisbury, Wilts, pleb. Magdalen Hall, matric. 31 Jan., 1622-3, aged 18, B.A. 15 Dec., 1624.",1622,Wiltshire,404986.344596854,157221.624172623
6197,"Waters, Adam","of Wilts, cler. fil. St. Alban Hall, matric. 4 Dec., 1607, aged 17; B.A. from Merton Coll. 11 July, 1611.",1607,Wiltshire,404986.344596854,157221.624172623
6237,"Webb, William","s. William, of Manningford, Wilts, pleb. Magdalen Hall, matric. 16 April, 1624, aged 18, B.A. from Magdalen Coll. 25 Oct., 1627; M.A. from Magdalen Hall 19 June, 1630; perhaps vicar of Teffont Ewyas, Wilts, 1662-70. See Foster's Index Eccl. [15]",1624,Wiltshire,404986.344596854,157221.624172623
6261,"Welles, John","s. Robert, of Lidyeard, Wilts, pleb. Magdalen Hall, matric. 27 June, 1623, aged 19.",1623,Wiltshire,404986.344596854,157221.624172623
6336,"White, Richard","of Wilts, gent. Brasenose Coll., matric. 16 June, 1615, aged 16, demy Magdalen Coll. 1615-19, B.A. 15 Dec., 1618, fellow 1619-23, M.A. 14 June, 1621; will at Oxford proved 24 March, 1626. See Bloxam, v. 74. [10]",1615,Wiltshire,404986.344596854,157221.624172623
6340,"White, Thomas","of Wilts, pleb. Brasenose Coll., matric. 1 July, 1603, aged 18; B.A. from Corpus Christi Coll. 10 Feb., 1606-7, M.A. 9 May, 1610, student of Middle Temple 1608, as son and heir of Andrew, of Bromham, Wilts, gent. See Foster's Inns of Court Reg.",1603,Wiltshire,404986.344596854,157221.624172623
6346,"White, Thomas","s. Thomas, of Chilton, Wilts, gent. Magdalen Hall, matric. 28 Jan., 1624-5, aged 16.",1624,Wiltshire,404986.344596854,157221.624172623
6395,"Willcox, Thomas","of Wilts, pleb. Corpus Christi Coll., matric. 19 May, 1615, aged 18; B.A. from St. Mary Hall 19 June, 1620, M.A. 8 July, 1623; perhaps rector of Powderham, Devon, 1629. See Foster's Index Eccl. [30]",1615,Wiltshire,404986.344596854,157221.624172623
6403,"Wilde, Timothy","of Wilts, cler. fil. Wadham Coll., matric. 17 March, 1619-20, aged 19.",1619,Wiltshire,404986.344596854,157221.624172623
6428,"Williams, Christopher","of Wilts, pleb. Gloucester Hall, matric. 1 Dec., 1615, aged 20 (famulus Dris. Harvey); perhaps B.A. from Magdalen Coll. 15 Dec., 1618, though doubtful.",1615,Wiltshire,404986.344596854,157221.624172623
6482,"Willoughby, Christopher","of Wilts, arm. Trinity Coll., matric. 16 July, 1621, aged 16.",1621,Wiltshire,404986.344596854,157221.624172623
6485,"Willoughby, Francis","born in Wilts, s. William, of Silton, Dorset, gent. Lincoln Coll., matric. 8 July, 1625, aged 33; brother of Thomas 1628.",1625,Wiltshire,404986.344596854,157221.624172623
6582,"Woodroffe, Thomas","of Wilts, cler fil. St. Alban Hall, matric. 28 Nov., 1617, aged 17. [15]",1617,Wiltshire,404986.344596854,157221.624172623
6601,"Worly, Edward","of Wilts, pleb. Magdalen Hall, matric. 26 June, 1621, aged 15; B.A. from Magdalen Coll. 1 Feb., 1626-7; M.A. from New Inn Hall 7 July, 1629; vicar of North Bradley, Wilts, 1661. See Foster's Index Eccl.",1621,Wiltshire,404986.344596854,157221.624172623
6677,"Yerbury, Edward","of Wilts, gent. Magdalen Hall, matric. 15 June, 1604, aged 15; of Trowbridge, Wilts (son of William), and father of Henry 1642.",1604,Wiltshire,404986.344596854,157221.624172623
6689,"Young, Richard","of Wilts, gent. Lincoln Coll., matric. 29 Jan., 1618-19, aged 16.",1618,Wiltshire,404986.344596854,157221.624172623
6691,"Zouch, Henry","s. William, of Salisbury, Wilts, S.T.D. St. Edmund Hall, matric. 15 Nov., 1622, aged 20, B.A. 22 June, 1624, M.A. 26 May, 1627; rector of Frome Vauchurch 1635, and of Stokewake, (both) Dorset, 1638, as Souch. See Foster's Index Ecclesiasticus. [25]",1622,Wiltshire,404986.344596854,157221.624172623
6,"Abbot, Thomas","s. (Robert), of co. Worcester, d.d. Balliol Coll., matric. 1 Dec., 1609, aged 15, B.A. 19 July, 1612; fellow from All Souls' Coll., M.A. 30 May, 1616, his will proved at Oxford 12 Feb., 1621-2.",1609,Worcestershire,388933.59094324,260115.681716358
36,"Alderne, Francis","of co. Worcester (' famulus Dr. Ayray Vice Cancellarii'). Queen's Coll., matric. 21 Nov., 1606, aged 25; B.A. from Balliol Coll. 11 June, 1610, vicar of Taynton, Oxon, 1616, rector of Upper Swell, co. Glouc., 1621.",1606,Worcestershire,388933.59094324,260115.681716358
60,"Allen, Richard","of co. Worcester, doctoris fil. Corpus Christi Coll., matric. 9 Nov., 1621, aged 18; B.A. from Oriel Coll. 25 Oct., 1623, M.A. 13 June, 1626. [25]",1621,Worcestershire,388933.59094324,260115.681716358
91,"Andrewes, Anthony","of co. Worcester, gent. Magdalen Hall, matric. 28 April, 1615, aged 18.",1615,Worcestershire,388933.59094324,260115.681716358
242,"Bale, Giles","of co. Worcester, 'cler. fil.' Christ Church, matric. 6 May, 1608, aged 16.",1608,Worcestershire,388933.59094324,260115.681716358
310,"Barneby, John","of co. Worcester, arm. Brasenose Coll., matric. 16 June, 1610, aged 17. [30]",1610,Worcestershire,388933.59094324,260115.681716358
423,"Bell, Robert","of co. Worcester, pleb. Balliol Coll., matric. 19 June, 1607, aged 17; B.A. 24 Jan., 161011, M.A. 5 July, 1616.",1607,Worcestershire,388933.59094324,260115.681716358
467,"Berkeley, Henry (Barkeley)","of co. Worcester, arm. Balliol Coll., matric. 6 July, 1613, aged 19; ? sup. for B.C.L. 6 June, 1618, from All Souls' Coll. (admitted 9th, as Richard), probably a younger son of Rowland, of Spechley, and brother of Sir Robert, a judge of the king's bench.",1613,Worcestershire,388933.59094324,260115.681716358
484,"Bespitch, John","of co. Worcester, 'cler. fil.' Balliol Coll., matric. 16 June, 1610, aged 18; B.A. 21 Oct., 1613, M.A. 12 June, 1616.",1610,Worcestershire,388933.59094324,260115.681716358
493,"Bigg, Samuel (Biggs)","of co. Worcester, 'militis fil.' Queen's Coll., matric. 3 June, 1608, aged 16; his father, Sir Thomas, was knighted 2 May, 1603, and died 4 May, 1613, brother of Thomas 1594, and of Clement.",1608,Worcestershire,388933.59094324,260115.681716358
521,"Bishopp, Edward (Byshoppe)","of co. Worcester, pleb. Queen's Coll., matric., 13 March., 1606-7, aged 17; bar.-at-law, Middle Temple, 1618, as 2nd son of Edward, late of Evesham, co. Worcester, gent., deceased. See Foster's Judges and Barristers.",1606,Worcestershire,388933.59094324,260115.681716358
659,"Brace, Walter","s. Thomas, of Bromsgrove, co. Worcester, pleb. Exeter Coll., matric. 18 March, 1624-5, aged 19; B.A. 25 Nov., 1626, M.A. 3 June, 1630, vicar of Halberton, Devon, 1631, etc. See Foster's Index Ecclesiasticus. [10]",1624,Worcestershire,388933.59094324,260115.681716358
672,"Bradshaw, John","of co. Worcester, pleb. Balliol Coll., matric. 13 Dec., 1617, aged 18; B.A. 8 Feb., 1619-20, one of these names vicar of Riby, co. Lincoln, 1622, and rector of Ashby-by-Partney 1623. See Foster's Index Ecclesiasticus.",1617,Worcestershire,388933.59094324,260115.681716358
725,"Bridges, William","of co. Worcester, pleb. Christ Church, matric. 27 April, 1621, aged 21; B.A. from Gloucester Hall 28 Feb., 1621-2.",1621,Worcestershire,388933.59094324,260115.681716358
733,"Brimeld, Israell","of co. Worcester, 'cler. fil.' New Coll., matric. 6 July, 1604, aged 19 (called Bruneld in Mat. Reg.), B.A. 2 May, 1609.",1604,Worcestershire,388933.59094324,260115.681716358
736,"Brittin, Jesper","s. John, of Worcester (city), pleb. Broadgates Hall, matric. 13 June, 1623, aged 18; B.A. 3 July, 1627, M.A. 15 April, 1630, B.D. 13 March, 1639-40, vicar of White Ladies Aston, 1635. See Foster's Index Ecclesiasticus.",1623,Worcestershire,388933.59094324,260115.681716358
754,"Brooke, Richard","of co. Worcester, pleb. Trinity Coll., matric. 24 Feb., 1603-4, aged 17; B.A. 5 1607, M.A. 18 April, 1611, B.D. 10 May, 1619. See Foster's Index Ecclesiasticus.",1603,Worcestershire,388933.59094324,260115.681716358
755,"Brooke, Robert","of co. Worcester, gent. Queen's Coll., matric. 4 Nov., 1608, aged 17; bar.-at-law, Middle Temple, 1619, as son and heir of Robert, of Ashley, co. Worcester, gent. See Foster's Judges and Barristers. [26]",1608,Worcestershire,388933.59094324,260115.681716358
816,"Bucke, Creswell","'equitis fil.' Christ Church, matric. 22 May, 1612, aged 16; B.A. 7 Dec., 1614, probably son of Sir John Buck, of Nash, co. Worcester. See Clutterbuck's Herts, i. 251.",1612,Worcestershire,388933.59094324,260115.681716358
817,"Bucke, Gervase","of co. Worcester, 'eq. aur. fil.' Balliol Coll., matric. 12 Dec., 1617, aged 18; B.A. 24 Feb., 1619-20, probably son of Sir John Buck, of Nash. See Nash's Worcester, ii. 19. [30]",1617,Worcestershire,388933.59094324,260115.681716358
924,"Callowe, William","of co. Worcester, pleb. Balliol Coll., matric. 23 Nov., 1610, aged 16; of Middle Temple 1611, as son and heir of William, of Bythampton, co. Worcester, gent. See Foster's Inns of Court Reg. [15]",1610,Worcestershire,388933.59094324,260115.681716358
1032,"Chambers, Thomas","of co. Worcester, gent. Balliol Coll., matric. 6 July, 1613, aged 19; B.A. 4 May, 1615, fellow, M.A. 10 June, 1619, will and admon. bond at Oxford dated 15 Jan., 1629-30.",1613,Worcestershire,388933.59094324,260115.681716358
1085,"Childe, Charles","of co. Worcester, pleb. Oriel Coll., matric. 21 March, 1616-17, aged 17; B.A. 5 May, 1620, M.A. 4 Dec., 1622, a student of the Inner Temple 1626, as 2nd son of William, of Northwick, co. Worcester, esq. See Foster's Inns of Court Reg. [30]",1616,Worcestershire,388933.59094324,260115.681716358
1105,"Clare, Henry","of co. Worcester, 'militis. fil.' St. John's Coll., matric. 8 March, 1604-5, aged 17; of the Middle Temple 1606, as son of Francis, of Caldwall, co. Worcester, knight; brother of Ralph 1597. See Foster's Inns of Court Reg.",1604,Worcestershire,388933.59094324,260115.681716358
1127,"Clark, Richard","of Worcester (city), pleb. Gloucester Hall, matric. 24 Oct., 1623, aged 40; B.A. from Balliol Coll. 22 June, 1626, M.A. 28 April, 1629. See Foster's Index Ecclesiasticus.",1623,Worcestershire,388933.59094324,260115.681716358
1156,"Clentt, John","of co. Worcester, gent. Balliol Coll., matric. 11 May, 1615, aged 20; bar.-at-law, Middle Temple, 1623, as son and heir of John, of Knightwick, co. Worcester, gent. See Foster's Judges and Barristers.",1615,Worcestershire,388933.59094324,260115.681716358
1157,"Clentt, Thomas","of co., Worcester, gent. Balliol Coll., matric. 11 May, 1615, aged 18; B.A. 23 June, 1617, M.A. 11 May, 1620, rector of Martley, co. Worcester, 1626, canon of Hereford 1631. See Foster's Index Ecclesiasticus.",1615,Worcestershire,388933.59094324,260115.681716358
1219,"Coles, John (Colles)","of co. Worcester, arm. Brasenose Coll., matric. 14 March, 1605-6, aged 17; B.A. 23 Nov., 1608.",1605,Worcestershire,388933.59094324,260115.681716358
1281,"Cooke, Florice","of co. Worcester, pleb. Magdalen Hall, matric. 22 Nov., 1616, aged 17 (called 'Floricius' in Mat. Reg.); B.A. 3 Feb., 1619-20, M.A. 9 July, 1623, sequestered to the vicarage of Westfield, Suffolk, 1647, as Florence. See Add. MS., 15,671.",1616,Worcestershire,388933.59094324,260115.681716358
1282,"Cooke, Francis","of co. Worcester, pleb. Balliol Coll., matric. 28 June, 1604, aged 21; B.A. 16 Jan., 1607-8.",1604,Worcestershire,388933.59094324,260115.681716358
1291,"Cooke, Thomas","of co. Worcester, gent. Balliol Coll., matric. 15 Oct., 1619, aged 18; B.A. 1 Feb., 1620-1, bar.-at-law, Inner Temple, 1630, as son and heir of Thomas, of Redmarley Oliver, co. Worcester. See Foster's Judges and Barristers.",1619,Worcestershire,388933.59094324,260115.681716358
1355,"Cowper, Edward","of co. Worcester, pleb. Balliol Coll., matric. 2 Nov., 1621, aged 15; B.A. 19 Feb., 1624-5, M.A. 18 June, 1627 (B.D. 4 Nov., 1637, but see preceding entry).",1621,Worcestershire,388933.59094324,260115.681716358
1356,"Cowper, William","s. John, of Worcester (city), pleb. Magdalen Hall, matric. 31 Oct., 1623, aged 16; B.A. from New Inn Hall 3 July, 1627.",1623,Worcestershire,388933.59094324,260115.681716358
1438,"Crumpe, John","of co. Worcester, pleb. Balliol Coll., matric. 15 Oct., 1619, aged 21; perhaps rector of Oddingley, co. Worcester, 1643. See Foster's Index Ecclesiasticus.",1619,Worcestershire,388933.59094324,260115.681716358
1451,"Cupper, John","of co. Worcester, arm. fil. nat. max. St. Edmund Hall, matric. 26 April, 1605, aged 15; of the Middle Temple 1608, as son and heir of Thomas, of Powicke, co. Worcester, esq. See Foster's Inns of Court Reg. [35]",1605,Worcestershire,388933.59094324,260115.681716358
1470,"Daniel, Ralphe","of co. Worcester, 'cler. fil.' Oriel Coll., matric. 5 June, 1618, aged 17; B.A. 17 Oct., 1620, M.A. 25 June, 1623.",1618,Worcestershire,388933.59094324,260115.681716358
1556,"Deaves, John","of co. Worcester, pleb. Balliol Coll., matric. 16 June, 1610, aged 16; B.A. 19 July (or Oct.), 1612, M.A. 13 May, 1617, rector of Michaelstowe, Cornwall, 1639. See Foster's Index Ecclesiasticus. [35]",1610,Worcestershire,388933.59094324,260115.681716358
1616,"Dingley, Philip","of co. Worcester, arm. fil. nat. max. Brasenose Coll., matric. 2 Nov., 1621, aged 18; probably brother of Edward Dingley or Dineley 1616.",1621,Worcestershire,388933.59094324,260115.681716358
1617,"Dingley, Thomas","of co. Worcester, gent. St. John's Coll., matric. 18 March, 1604-5, aged 18, B.A. 6 June, 1608; B.C.L. from All Souls' Coll. 12 July, 1614, rector of Monks Risborough, Bucks, 1618. See Foster's Index Ecclesiasticus.",1604,Worcestershire,388933.59094324,260115.681716358
1652,"Dolphin, Rowland (Dolphenne)","of co. Worcester, pleb., p.p. St. Edmund Hall, matric. 6 March, 1606-7, aged 17; B.A. 31 Jan., 1610-11.",1606,Worcestershire,388933.59094324,260115.681716358
1751,"Durant, George","of co. Worcester, pleb. Balliol Coll., matric. 2 Nov., 1621, aged 20; B.A. 28 June, 1622, M.A. 6 May, 1625, rector of Newington, Surrey, 1626-8, vicar of Blockley, co. Worcester, 1628. See Foster's Index Ecclesiasticus.",1621,Worcestershire,388933.59094324,260115.681716358
1754,"Durston, John","of co. Worcester, pleb. Balliol Coll., matric. 6 July, 1613, aged 18; B.A. 19 April, 1616.",1613,Worcestershire,388933.59094324,260115.681716358
1770,"Dymocke, William","of co. Worcester, pleb. St. Alban Hall, matric. 13 Oct., 1615, aged 17.",1615,Worcestershire,388933.59094324,260115.681716358
1775,"Dyson, Henry (Disonn)","of co. Worcester, gent. Balliol Coll., matric. 11 May, 1615, aged 16.",1615,Worcestershire,388933.59094324,260115.681716358
1786,"East, Edward (Este)","of co. Worcester, gent. Oriel Coll., matric. 23 Oct., 1607, aged 18; bar.-at-law, of Inner Temple, 1620, as of Yardley, co. Worcester, gen. See Foster's Judges and Barristers.",1607,Worcestershire,388933.59094324,260115.681716358
1927,"Evett, John","of co. Worcester, gent. Exeter Coll., matric. 3 June, 1603, aged 15; a student of Middle Temple 1605, as son and heir of Henry, late of Woodhall, co. Worcester, esq., deceased. See Foster's Inns of Court Reg.",1603,Worcestershire,388933.59094324,260115.681716358
1952,"Farley, "" Eliats,""","of co. Worcester, pleb. Balliol Coll., matric. 12 Dec., 1617, aged 16; B.A. 1 Feb., 1620-1, as Eliot, ""became a priest in the church of Rome."" Fasti, i. 392.",1617,Worcestershire,388933.59094324,260115.681716358
1988,"Feriman, Thomas","of co. Worcester, S.T.B. fil. Balliol Coll., matric. 22 Feb., 1604-5, aged 18; B.A. 20 April, 1608, M.A. 8 Feb., 1610-11.",1604,Worcestershire,388933.59094324,260115.681716358
1989,"Ferrers, Humphrey","of co. Worcester, eq. aur. fil. nat. max. Magdalen Coll., matric. 26 April, 1616, aged 15; perhaps a student of Lincoln's Inn 1629, then a knight; one of these names knighted 5 Sept., 1617; died 2 Nov., 1633. See Foster's Inns of Court Reg.",1616,Worcestershire,388933.59094324,260115.681716358
