origincityLabel,origincountry,originlat,originlong,originpopulation,sistercityLabel,destinationlat,destinationlong,destinationpopulation,destination_countryLabel,dist,eu
Ambarès-et-Lagrave,France,44.92472222,-0.486666667,14609,Norton Radstock,51.2932,-2.441,,United Kingdom,723,EU
Romorantin-Lanthenay,France,47.35833333,1.742777778,16891,Long Eaton,52.899,-1.271,,United Kingdom,652,EU
Châlons-en-Champagne,France,48.95666667,4.364444444,44899,Ilkeston,52.9676,-1.3072,,United Kingdom,597,EU
Arles,France,43.67694444,4.628611111,53660,Wisbech,52.66416111,0.160311111,,United Kingdom,1052,EU
Chauvigny,France,46.56861111,0.646666667,7086,Billericay,51.628,0.4184,,United Kingdom,563,EU
Le Mêle-sur-Sarthe,France,48.51111111,0.354722222,758,Faringdon,51.657,-1.586,,United Kingdom,376,EU
Aubigny-sur-Nère,France,47.48861111,2.439166667,5582,Haddington,55.958,-2.774,,United Kingdom,1007,EU
Noyon,France,49.58111111,2.998888889,13894,Hexham,54.96666667,-2.1,,United Kingdom,692,EU
Longjumeau,France,48.69694444,2.295555556,21657,Pontypool,51.703,-3.041,,United Kingdom,506,EU
Le Conquet,France,48.36027778,-4.770833333,2700,Llandeilo,51.8841,-3.99918,,United Kingdom,396,EU
Privas,France,44.735,4.599166667,8305,Wetherby,53.9275,-1.383888889,,United Kingdom,1109,EU
Besançon,France,47.24222222,6.021388889,116952,Kirklees,53.593,-1.801,434300,United Kingdom,897,EU
Saint-Mandé,France,48.84138889,2.417777778,22398,Chingford,51.631,0.016,,United Kingdom,354,EU
Romagné,France,48.34222222,-1.277222222,2296,Horndon-on-the-Hill,51.52586944,0.398747222,,United Kingdom,374,EU
Saint-Maur-des-Fossés,France,48.8025,2.485555556,74133,Bognor Regis,50.78236944,-0.676388889,,United Kingdom,316,EU
Bezons,France,48.92555556,2.216944444,28431,Downpatrick,54.322,-5.703,,United Kingdom,811,EU
Armentières,France,50.68722222,2.880277778,25978,Stalybridge,53.4834,-2.04,,United Kingdom,458,EU
Jargeau,France,47.86472222,2.125,4499,Corsham,51.43,-2.19,,United Kingdom,503,EU
Vienne,France,45.52555556,4.874722222,29325,Neath Port Talbot County Borough,51.64555556,-3.745,,United Kingdom,929,EU
Roanne,France,46.03611111,4.068055556,35507,Nuneaton and Bedworth,52.5218,-1.4676,126300,United Kingdom,825,EU
Albert,France,50.00194444,2.652222222,10054,Ulverston,54.193,-3.09,,United Kingdom,609,EU
Quiberon,France,47.48333333,-3.120555556,4987,Looe,50.3535,-4.454,,United Kingdom,334,EU
L'Isle-sur-la-Sorgue,France,43.91944444,5.051388889,18955,Penicuik,55.826,-3.22,15926,United Kingdom,1448,EU
Foix,France,42.96527778,1.606944444,9731,Ripon,54.13805556,-1.523611111,,United Kingdom,1263,EU
Perros-Guirec,France,48.81333333,-3.443333333,7312,Teignmouth,50.55,-3.466666667,,United Kingdom,193,EU
Aurillac,France,44.92527778,2.439722222,26572,Bassetlaw,53.4,-0.95,114500,United Kingdom,974,EU
Hendaye,France,43.35861111,-1.774444444,16887,Peebles,55.65,-3.18,,United Kingdom,1370,EU
Brive-la-Gaillarde,France,45.15888889,1.533055556,46794,Dunstable,51.886,-0.52102,,United Kingdom,763,EU
Nancy,France,48.69277778,6.183611111,104072,Newcastle upon Tyne,54.97777778,-1.613333333,282442,United Kingdom,879,EU
Le Pecq,France,48.89666667,2.106111111,16237,Barnes,51.4741,-0.2352,,United Kingdom,331,EU
Audierne,France,48.02416667,-4.541666667,3723,Penryn,50.169,-5.107,,United Kingdom,242,EU
Feyzin,France,45.67277778,4.858888889,9377,Barton-upon-Humber,53.6833,-0.45,,United Kingdom,968,EU
Deauville,France,49.35916667,0.074444444,3740,Cowes,50.7595,-1.3002,,United Kingdom,184,EU
Hennebont,France,47.80416667,-3.278888889,15765,Mumbles,51.5735,-4.00022,,United Kingdom,422,EU
Ormesson-sur-Marne,France,48.78583333,2.538333333,10016,Northallerton,54.3378,-1.4285,,United Kingdom,675,EU
Clisson,France,47.08694444,-1.283611111,6662,Cowbridge,51.4605,-3.448,,United Kingdom,511,EU
Plougasnou,France,48.69555556,-3.789444444,3108,Helston,50.1,-5.27,9780,United Kingdom,189,EU
Alençon,France,48.42972222,0.091944444,26350,Basingstoke,51.2667,-1.0876,,United Kingdom,327,EU
Troyes,France,48.29888889,4.078055556,59671,Chesterfield,53.23583333,-1.4275,10688,United Kingdom,671,EU
Houilles,France,48.92555556,2.188333333,32287,Chesham,51.703,-0.602,,United Kingdom,367,EU
Meylan,France,45.20861111,5.779444444,17493,Didcot,51.60611111,-1.241111111,,United Kingdom,879,EU
Montereau-Fault-Yonne,France,48.38305556,2.948055556,17173,Otley,53.905,-1.687,,United Kingdom,694,EU
Abbeville,France,50.10527778,1.835277778,23821,Burgess Hill,50.9535,-0.1262,,United Kingdom,168,EU
Roézé-sur-Sarthe,France,47.89583333,0.066944444,2707,Woodhall Spa,53.1515,-0.2183,,United Kingdom,585,EU
Argenteuil,France,48.94777778,2.2475,106817,Clydebank,55.8997,-4.4006,,United Kingdom,894,EU
Bezons,France,48.92555556,2.216944444,27855,Downpatrick,54.322,-5.703,,United Kingdom,811,EU
Valence,France,44.9325,4.890833333,61767,Clacton-on-Sea,51.7918,1.1457,50548,United Kingdom,811,EU
Segré,France,47.68638889,-0.8725,6925,Ferndown,50.78144,-1.88169,,United Kingdom,352,EU
Fécamp,France,49.7575,0.379166667,19381,Vale of Glamorgan,51.41666667,-3.416666667,,United Kingdom,325,EU
Sourdeval,France,48.72333333,-0.920833333,2651,Odiham,51.24566389,-0.947769444,,United Kingdom,280,EU
Le Molay-Littry,France,49.2425,-0.873055556,3093,Bovey Tracey,50.593,-3.672,,United Kingdom,250,EU
Saint-Omer,France,50.74833333,2.260833333,13992,Deal,51.2226,1.4006,,United Kingdom,80,EU
Coutances,France,49.04527778,-1.445277778,8951,Ilkley,53.925,-1.822,,United Kingdom,543,EU
Colmar,France,48.08111111,7.355,67956,Hyde,53.4474,-2.082,,United Kingdom,891,EU
Langres,France,47.8625,5.333055556,7877,Beaconsfield,51.60087222,-0.634680556,,United Kingdom,597,EU
Courseulles-sur-Mer,France,49.33277778,-0.457777778,4221,Dartmouth,50.35027778,-3.578611111,,United Kingdom,251,EU
Saint-Aubin-du-Cormier,France,48.25944444,-1.398611111,3601,Richmond,54.403611,-1.737222,,United Kingdom,684,EU
Hazebrouck,France,50.72444444,2.538333333,21737,Faversham,51.3177,0.8928,,United Kingdom,133,EU
Fléac,France,45.66527778,0.093611111,3656,Inchture,56.4459,-3.1679,,United Kingdom,1220,EU
Caen,France,49.18222222,-0.370555556,107229,Coventry,52.41666667,-1.516666667,,United Kingdom,369,EU
Riom,France,45.89361111,3.1125,18675,West Sussex,50.91666667,-0.5,,United Kingdom,619,EU
Vincennes,France,48.84777778,2.439166667,49695,Lambeth,51.4903,-0.1193,,United Kingdom,346,EU
Narbonne,France,43.18472222,3.003611111,52802,Salford,53.48277778,-2.293055556,,United Kingdom,1209,EU
Grenoble,France,45.18694444,5.726388889,160779,Oxford,51.75194444,-1.257777778,152000,United Kingdom,892,EU
Villiers-sur-Marne,France,48.8275,2.544722222,28190,Bishop's Stortford,51.872,0.1725,38202,United Kingdom,378,EU
Dieppe,France,49.92166667,1.077777778,30214,Grimsby,53.5595,-0.068,88243,United Kingdom,412,EU
Saint-Valery-en-Caux,France,49.86305556,0.706944444,4254,Inverness,57.48388889,-4.225833333,,United Kingdom,907,EU
Nîmes,France,43.83694444,4.36,150564,Preston,53.75944444,-2.698055556,,United Kingdom,1217,EU
Vierzon,France,47.22194444,2.068333333,27113,Hereford,52.05638889,-2.716111111,,United Kingdom,638,EU
Louveciennes,France,48.86027778,2.116388889,7054,Radlett,51.682,-0.314,,United Kingdom,358,EU
Roanne,France,46.03611111,4.068055556,35507,Nuneaton,52.523,-1.4683,,United Kingdom,825,EU
Dieppe,France,49.92166667,1.077777778,30214,Luckenwalde,52.08305556,13.16666667,21616,Germany,878,EU
Roubaix,France,50.69,3.181666667,95866,Bradford,53.794,-1.751,76996,United Kingdom,481,EU
Saint-Cyr-sur-Loire,France,47.40277778,0.678055556,16239,Newark-on-Trent,53.0765,-0.81,,United Kingdom,640,EU
Arras,France,50.28916667,2.78,40830,Ipswich,52.05944444,1.155555556,,United Kingdom,227,EU
Aix-en-Provence,France,43.52777778,5.445555556,141545,Bath,51.381389,-2.358611,88859,United Kingdom,1051,EU
Dunkirk,France,51.03777778,2.376388889,89160,Middlesbrough,54.57388889,-1.233333333,,United Kingdom,462,EU
Granville,France,48.83805556,-1.586944444,13104,Bad Kötzting,49.17694444,12.855,6805,Germany,1052,EU
Chaville,France,48.80861111,2.188611111,19717,London Borough of Barnet,51.6254,-0.1527,379700,United Kingdom,355,EU
Avignon,France,43.94861111,4.808333333,90305,Colchester,51.888611,0.903611,121859,United Kingdom,929,EU
Bressuire,France,46.84,-0.488611111,18962,Fraserburgh,57.693,-2.005,,United Kingdom,1211,EU
Mouvaux,France,50.70333333,3.140555556,13309,Buckingham,52,-1,,United Kingdom,322,EU
Orléans,France,47.90222222,1.904166667,114977,Dundee,56.464,-2.97,,United Kingdom,1008,EU
Autun,France,46.95111111,4.298611111,13955,Stevenage,51.9,-0.2,,United Kingdom,639,EU
Chalon-sur-Saône,France,46.78111111,4.853888889,45166,St Helens,53.4541,-2.7461,,United Kingdom,918,EU
Chartres,France,48.44666667,1.488333333,38840,Chichester,50.83651944,-0.779180556,,United Kingdom,312,EU
Perpignan,France,42.6975,2.894722222,120959,Lancashire,53.8,-2.6,,United Kingdom,1299,EU
Franconville,France,48.98805556,2.230555556,33375,Potters Bar,51.698,-0.183,,United Kingdom,347,EU
Joinville,France,48.4425,5.138055556,3443,Buckingham,52,-1,,United Kingdom,589,EU
Bergues,France,50.96861111,2.434166667,3889,Canterbury,51.27833333,1.0775,55240,United Kingdom,101,EU
Nice,France,43.70194444,7.268333333,342295,Edinburgh,55.95,-3.198888889,483000,United Kingdom,1551,EU
Reims,France,49.26527778,4.028611111,182592,Canterbury,51.27833333,1.0775,55240,United Kingdom,307,EU
Annecy,France,45.89916667,6.129444444,52029,Cheltenham,51.89651944,-2.078427778,,United Kingdom,896,EU
Saint-Étienne,France,45.43388889,4.389722222,172023,Coventry,52.41666667,-1.516666667,,United Kingdom,888,EU
Nanterre,France,48.89055556,2.203611111,93509,Watford,51.655278,-0.395833,,United Kingdom,359,EU
Calais,France,50.9475,1.855555556,72589,Dover,51.1275,1.312222222,31022,United Kingdom,43,EU
Honfleur,France,49.41888889,0.233055556,7676,Sandwich,51.27472222,1.338888889,,United Kingdom,221,EU
Pont-l'Évêque,France,49.28555556,0.183888889,4534,Veitshöchheim,49.83277778,9.881666667,8535,Germany,702,EU
Bordeaux,France,44.83777778,-0.579444444,243626,Bristol,51.45,-2.583333333,442500,United Kingdom,750,EU
Loches,France,47.12861111,0.995277778,6343,St Andrews,56.33888889,-2.798888889,16680,United Kingdom,1056,EU
Laudun-l'Ardoise,France,44.105,4.6575,6034,Waldsolms,50.41666667,8.516666667,,Germany,760,EU
Le Raincy,France,48.89916667,2.523055556,14261,London Borough of Barnet,51.6254,-0.1527,379700,United Kingdom,358,EU
Saint-Ouen,France,48.90694444,2.333055556,47534,Salford,53.48277778,-2.293055556,,United Kingdom,602,EU
Chagny,France,46.91055556,4.753333333,5669,Letchworth,51.978,-0.23,,United Kingdom,668,EU
Caen,France,49.18222222,-0.370555556,107229,Portsmouth,50.79527778,-1.088888889,,United Kingdom,187,EU
Issy-les-Moulineaux,France,48.82305556,2.269166667,65662,London Borough of Hounslow,51.4675,-0.361666667,268800,United Kingdom,349,EU
Thouaré-sur-Loire,France,47.2675,-1.440555556,8750,Homberg (Ohm),50.71666667,9,7445,Germany,852,EU
Émerainville,France,48.81,2.622777778,7444,"Lilienthal, Lower Saxony",53.14444444,8.907777778,,Germany,652,EU
Nantes,France,47.21722222,-1.553888889,291604,Cardiff,51.48,-3.18,346100,United Kingdom,488,EU
Montargis,France,47.99694444,2.7325,14326,Crowborough,51.06,0.16,,United Kingdom,388,EU
Nevers,France,46.9925,3.156666667,34841,St Albans,51.755,-0.336,57795,United Kingdom,587,EU
Rouen,France,49.44305556,1.1025,110755,Norwich,52.628056,1.299167,213166,United Kingdom,354,EU
Villenave-d'Ornon,France,44.77944444,-0.566944444,30663,Seeheim-Jugenheim,49.76666667,8.65,,Germany,888,EU
Wimereux,France,50.76972222,1.61,7010,Canterbury,51.27833333,1.0775,55240,United Kingdom,68,EU
Rennes,France,48.11416667,-1.680833333,211373,Exeter,50.72153889,-3.533108333,,United Kingdom,319,EU
Cognac,France,45.69583333,-0.329166667,18705,Perth,56.39527778,-3.431666667,,United Kingdom,1209,EU
Saint-Brieuc,France,48.51361111,-2.760277778,45331,Aberystwyth,52.41666667,-4.066666667,,United Kingdom,444,EU
Bourgoin-Jallieu,France,45.59083333,5.279166667,27163,Luton,51.9,-0.433333333,,United Kingdom,816,EU
Morlaix,France,48.5775,-3.827777778,15264,Truro,50.25,-5.05,18766,United Kingdom,206,EU
Cherbourg-Octeville,France,49.63888889,-1.625,37055,Poole,50.71666667,-1.983333333,,United Kingdom,123,EU
Toulouse,France,43.60444444,1.441944444,458298,Bristol,51.45,-2.583333333,442500,United Kingdom,923,EU
Pont-Sainte-Maxence,France,49.30111111,2.603611111,12637,Sulzbach,50.13305556,8.528888889,,Germany,436,EU
Ruelle-sur-Touvre,France,45.67777778,0.220277778,7357,Banbridge,54.343,-6.26,,United Kingdom,1068,EU
Illiers-Combray,France,48.30055556,1.2475,3396,Gemünden,50.96666667,8.966666667,,Germany,630,EU
Le Mans,France,48.00416667,0.196944444,143599,Bolton,53.58333333,-2.433333333,,United Kingdom,647,EU
Custines,France,48.79194444,6.1425,2831,Böbingen an der Rems,48.82194444,9.919166667,4529,Germany,277,EU
Bar-sur-Aube,France,48.23305556,4.706388889,5080,Gernsheim,49.75166667,8.485,,Germany,323,EU
Le Havre,France,49.49416667,0.108055556,172074,Southampton,50.906944,-1.404722,239400,United Kingdom,190,EU
Metz,France,49.11972222,6.176944444,117619,Gloucester,51.88111111,-2.243333333,125649,United Kingdom,669,EU
Dijon,France,47.32305556,5.041944444,153003,York,53.95,-1.083333333,137505,United Kingdom,853,EU
Péronne,France,49.93222222,2.936388889,7702,Blackburn,53.7449,-2.4769,,United Kingdom,564,EU
Fontainebleau,France,48.40888889,2.701666667,14839,London Borough of Richmond upon Thames,51.41666667,-0.333333333,194700,United Kingdom,399,EU
Dieppe,France,49.92166667,1.077777778,30214,Brighton,50.82416667,-0.133888889,160000,United Kingdom,132,EU
Cosne-Cours-sur-Loire,France,47.41027778,2.925,10629,Harpenden,51.8175,-0.3524,,United Kingdom,544,EU
Besançon,France,47.24222222,6.021388889,116952,Huddersfield,53.645,-1.779722222,,United Kingdom,900,EU
Marseille,France,43.29666667,5.376388889,855393,Glasgow,55.87,-4.27,598830,United Kingdom,1558,EU
Béziers,France,43.34333333,3.216111111,74811,Stockport,53.40833333,-2.149444444,,United Kingdom,1186,EU
Bourg-en-Bresse,France,46.20472222,5.228055556,40490,Aylesbury,51.83333333,-0.833333333,,United Kingdom,766,EU
Cannes,France,43.5525,7.021388889,73325,Royal Borough of Kensington and Chelsea,51.5,-0.19,157700,United Kingdom,1035,EU
Pau,France,43.30083333,-0.37,77575,Swansea,51.61666667,-3.95,,United Kingdom,963,EU
Évron,France,48.15555556,-0.4025,7107,Hertford,51.795,-0.078,,United Kingdom,405,EU
Carbonne,France,43.29722222,1.219166667,5330,Monmouth,51.81,-2.72,,United Kingdom,991,EU
Stains,France,48.95527778,2.382222222,36365,Cheshunt,51.702,-0.035,,United Kingdom,350,EU
Le Teil,France,44.54527778,4.682222222,8292,Raunheim,50.00972222,8.45,,Germany,671,EU
Clermont-Ferrand,France,45.77972222,3.086944444,141463,Aberdeen,57.15,-2.1,222793,United Kingdom,1313,EU
Perpignan,France,42.6975,2.894722222,120959,Lancaster,54.047,-2.801,,United Kingdom,1329,EU
Poitiers,France,46.58111111,0.335277778,87427,Northampton,52.23333333,-0.9,,United Kingdom,635,EU
Brest,France,48.39,-4.486944444,143027,Plymouth,50.37138889,-4.142222222,,United Kingdom,222,EU
Angers,France,47.47277778,-0.555555556,150125,Wigan,53.54472222,-2.631666667,,United Kingdom,691,EU
Angoulême,France,45.64944444,0.159444444,41970,Bury,53.59315,-2.298552778,,United Kingdom,901,EU
Lille,France,50.63194444,3.0575,231491,Leeds,53.79972222,-1.549166667,766399,United Kingdom,472,EU
Concarneau,France,47.87527778,-3.918888889,18867,Penzance,50.08777778,-5.547777778,,United Kingdom,273,EU
Suresnes,France,48.87111111,2.226944444,48066,London Borough of Hackney,51.53333333,-0.083333333,269000,United Kingdom,339,EU
Douai,France,50.37083333,3.079166667,41189,London Borough of Harrow,51.56666667,-0.333333333,247100,United Kingdom,273,EU
Montfermeil,France,48.89833333,2.564722222,25945,Wusterhausen,52.88305556,12.46666667,5979,Germany,823,EU
Tulle,France,45.26583333,1.772222222,14323,Bury,53.59315,-2.298552778,,United Kingdom,971,EU
Saintes,France,45.74527778,-0.634444444,25601,Salisbury,51.074,-1.7936,40302,United Kingdom,599,EU
Saint-Quentin,France,49.84777778,3.285555556,56217,Rotherham,53.43,-1.357222222,,United Kingdom,511,EU
Privas,France,44.735,4.599166667,8305,Weilburg,50.48333333,8.25,13337,Germany,695,EU
Caudebec-lès-Elbeuf,France,49.28083333,1.021111111,10154,Dereham,52.68219722,0.940444444,,United Kingdom,378,EU
Gouesnou,France,48.45361111,-4.464444444,5845,Brecon,51.94677,-3.39086,,United Kingdom,396,EU
Le Blanc-Mesnil,France,48.93861111,2.461111111,52797,Sandwell,52.50527778,-2.017222222,319500,United Kingdom,506,EU
Annonay,France,45.24,4.670833333,16075,Chelmsford,51.7361,0.4798,,United Kingdom,785,EU
Orchies,France,50.47472222,3.244166667,8284,Kelso,55.58333333,-2.416666667,,United Kingdom,682,EU
Évry,France,48.62388889,2.429444444,53237,London Borough of Bexley,51.41666667,0.133333333,242100,United Kingdom,351,EU
Louviers,France,49.21527778,1.165555556,18023,Weymouth and Portland,50.5666,-2.4541,65200,United Kingdom,300,EU
Argentan,France,48.74444444,-0.020277778,13903,Abingdon,51.66694444,-1.282777778,,United Kingdom,337,EU
Castres,France,43.60583333,2.24,41636,Wakefield,53.683,-1.499,333800,United Kingdom,1153,EU
Beaupréau,France,47.20194444,-0.994444444,6909,Abergavenny,51.83305556,-3.017222222,,United Kingdom,535,EU
Bayeux,France,49.27861111,-0.703888889,13888,Dorchester,50.71083333,-2.439722222,,United Kingdom,202,EU
Livry-Gargan,France,48.91833333,2.535277778,43099,London Borough of Haringey,51.601632,-0.112915,272900,United Kingdom,353,EU
L'Haÿ-les-Roses,France,48.77916667,2.337222222,31201,Omagh,54.59,-7.29,,United Kingdom,925,EU
Mâcon,France,46.30666667,4.831944444,33350,Crewe,53.099,-2.44,,United Kingdom,918,EU
Meaux,France,48.95944444,2.887777778,53766,Basildon,51.5761,0.4886,,United Kingdom,337,EU
Antony,France,48.75333333,2.296666667,61727,London Borough of Lewisham,51.41666667,-0.033333333,297300,United Kingdom,340,EU
Saint-Chély-d'Apcher,France,44.80305556,3.275833333,4162,Tadcaster,53.8852,-1.262,,United Kingdom,1061,EU
Cholet,France,47.05888889,-0.879722222,53890,Solihull,52.71666667,-2.283333333,206700,United Kingdom,637,EU
Mulhouse,France,47.74861111,7.339166667,110755,Walsall,52.58,-1.98,,United Kingdom,853,EU
Corbeil-Essonnes,France,48.61027778,2.474722222,47632,East Dunbartonshire,55.93333333,-4.216666667,,United Kingdom,932,EU
Blois,France,47.59305556,1.327222222,45539,Lewes,50.87562778,0.017855556,,United Kingdom,377,EU
Colmar,France,48.08111111,7.355,67956,Abingdon,51.66694444,-1.282777778,,United Kingdom,736,EU
Vanves,France,48.82,2.288888889,28170,Ballymoney,55.071,-6.508,,United Kingdom,919,EU
Ermont,France,48.99138889,2.259444444,28021,Banbury,52.06138889,-1.339166667,,United Kingdom,426,EU
Évreux,France,49.02333333,1.1525,49722,Rugby,52.37,-1.26,,United Kingdom,409,EU
Castres,France,43.60583333,2.24,41636,Wakefield,53.6801,-1.492,,United Kingdom,1153,EU
Marly-le-Roi,France,48.86694444,2.094166667,16485,Marlow,51.56666667,-0.766666667,,United Kingdom,363,EU
Millau,France,44.09777778,3.077777778,22205,Bridlington,54.088,-0.2004,,United Kingdom,1136,EU
Clamart,France,48.80083333,2.261944444,52203,Scunthorpe,53.5809,-0.6502,,United Kingdom,569,EU
Alès,France,44.12722222,4.080833333,40711,Kilmarnock,55.61166667,-4.494444444,,United Kingdom,1415,EU
Épinay-sur-Seine,France,48.95472222,2.308333333,54857,Jarrow,54.97972222,-1.480555556,27526,United Kingdom,718,EU
Quimper,France,47.99583333,-4.097777778,63532,Falkirk,56.00055556,-3.784444444,,United Kingdom,890,EU
Bagnères-de-Luchon,France,42.79055556,0.593888889,2533,Harrogate,53.991,-1.539,71594,United Kingdom,1255,EU
